Employee ID,Age,Attrition,Business Travel,Department,Distance From Home,Education,Education Field,Environment Satisfaction,Gender,Job Involvement,Job Role,Job Satisfaction,Marital Status, Monthly Income ,Experience,Over Time,WorkLifeBalance,Performance Rating
1318,40,Yes,Travel_Rarely,Sales,25,Masters,Marketing,4,Male,Medium,Sales Executive,2,Single," $9,094 ",2,Yes,3,3
1319,52,Yes,Travel_Rarely,Sales,5,Graduate,Life Sciences,2,Male,High,Sales Executive,2,Single," $8,446 ",9,Yes,2,3
1321,30,No,Travel_Rarely,Research & Development,17,Masters,Medical,2,Female,High,Manager,1,Married," $11,916 ",1,Yes,3,4
1322,39,No,Travel_Rarely,Research & Development,18,Intermediate,Life Sciences,1,Male,High,Manufacturing Director,3,Single," $4,534 ",0,No,3,3
1324,31,No,Non-Travel,Sales,2,Masters,Life Sciences,4,Female,High,Sales Executive,3,Divorced," $9,852 ",1,Yes,2,3
1329,41,No,Non-Travel,Sales,10,Intermediate,Medical,3,Male,Low,Sales Executive,2,Single," $6,151 ",1,No,3,3
1331,31,Yes,Travel_Frequently,Sales,1,Graduate,Life Sciences,4,Female,High,Sales Representative,2,Single," $2,302 ",1,Yes,4,3
1333,44,Yes,Travel_Rarely,Research & Development,3,Graduate,Life Sciences,1,Male,High,Laboratory Technician,1,Married," $2,362 ",4,No,4,3
1334,42,No,Non-Travel,Research & Development,2,SSC,Life Sciences,3,Male,High,Manager,3,Married," $17,861 ",0,Yes,2,3
1336,55,No,Travel_Rarely,Research & Development,2,Intermediate,Medical,4,Female,Low,Manager,3,Married," $19,187 ",4,No,3,3
1338,56,No,Travel_Rarely,Human Resources,8,Masters,Life Sciences,4,Male,High,Manager,2,Single," $19,717 ",6,No,3,3
1340,40,No,Non-Travel,Research & Development,16,Intermediate,Life Sciences,3,Male,High,Research Scientist,3,Divorced," $3,544 ",9,No,3,3
1344,34,No,Travel_Rarely,Research & Development,9,Graduate,Life Sciences,4,Male,High,Healthcare Representative,4,Divorced," $8,500 ",0,No,2,3
1346,40,No,Travel_Rarely,Research & Development,2,Graduate,Life Sciences,3,Male,High,Research Scientist,4,Single," $4,661 ",1,No,3,3
1349,41,No,Travel_Frequently,Sales,1,Graduate,Marketing,3,Female,High,Sales Executive,1,Divorced," $4,103 ",0,No,3,3
1350,35,No,Travel_Frequently,Research & Development,4,Masters,Life Sciences,3,Male,High,Research Scientist,3,Single," $4,249 ",1,Yes,3,3
1352,51,No,Travel_Rarely,Human Resources,5,Graduate,Life Sciences,3,Male,High,Manager,2,Divorced," $14,026 ",1,Yes,3,3
1355,38,No,Travel_Rarely,Sales,2,Intermediate,Life Sciences,2,Female,High,Sales Executive,1,Divorced," $6,893 ",3,No,3,3
1356,34,No,Travel_Rarely,Sales,15,Intermediate,Medical,3,Female,High,Sales Executive,1,Single," $6,125 ",1,No,4,3
1358,25,No,Travel_Rarely,Research & Development,19,SSC,Medical,4,Male,High,Laboratory Technician,4,Married," $3,669 ",3,No,2,3
1360,58,Yes,Travel_Rarely,Research & Development,7,Masters,Medical,3,Female,Medium,Manufacturing Director,1,Married," $10,008 ",7,Yes,2,3
1361,40,No,Travel_Rarely,Research & Development,1,Masters,Life Sciences,2,Male,High,Laboratory Technician,2,Married," $2,387 ",3,No,3,4
1362,36,No,Travel_Frequently,Sales,7,Graduate,Marketing,1,Female,Very High,Sales Executive,1,Married," $4,639 ",2,No,2,3
1363,48,No,Travel_Rarely,Research & Development,4,Graduate,Life Sciences,4,Male,High,Manufacturing Director,4,Single," $7,898 ",1,No,3,3
1364,27,No,Travel_Rarely,Sales,11,Graduate,Medical,3,Female,Very High,Sales Representative,4,Married," $2,534 ",8,No,3,3
1367,51,No,Travel_Rarely,Research & Development,11,Intermediate,Technical Degree,4,Female,Medium,Manufacturing Director,2,Single," $13,142 ",3,No,2,3
1368,18,No,Non-Travel,Research & Development,1,Graduate,Life Sciences,4,Female,High,Laboratory Technician,4,Single," $1,611 ",1,No,4,3
1369,35,No,Travel_Rarely,Research & Development,1,Graduate,Medical,4,Female,Medium,Laboratory Technician,4,Married," $5,363 ",0,No,3,3
1371,27,No,Travel_Frequently,Sales,2,SSC,Life Sciences,4,Male,Low,Sales Executive,4,Single," $5,071 ",3,No,3,4
1372,55,Yes,Travel_Rarely,Sales,13,Masters,Marketing,1,Male,Very High,Sales Executive,3,Single," $13,695 ",6,Yes,2,3
1373,56,No,Travel_Rarely,Research & Development,23,Graduate,Life Sciences,4,Male,High,Manufacturing Director,2,Married," $13,402 ",4,Yes,3,3
1374,34,No,Non-Travel,Research & Development,26,SSC,Technical Degree,1,Female,Medium,Research Scientist,3,Divorced," $2,029 ",1,No,3,4
1375,40,No,Travel_Rarely,Research & Development,2,SSC,Medical,2,Female,Very High,Healthcare Representative,3,Divorced," $6,377 ",5,No,3,4
1377,34,No,Travel_Rarely,Research & Development,29,Graduate,Medical,2,Male,High,Laboratory Technician,3,Married," $5,429 ",4,No,3,3
1379,31,Yes,Travel_Frequently,Sales,2,Graduate,Life Sciences,3,Female,Medium,Sales Representative,4,Single," $2,785 ",7,No,4,3
1380,35,Yes,Travel_Frequently,Sales,18,Masters,Marketing,4,Female,High,Sales Executive,3,Married," $4,614 ",0,Yes,2,3
1382,38,No,Travel_Frequently,Research & Development,7,Graduate,Life Sciences,4,Male,Very High,Research Scientist,3,Divorced," $2,610 ",1,No,3,3
1383,34,No,Travel_Rarely,Research & Development,2,Masters,Technical Degree,3,Female,High,Healthcare Representative,4,Single," $6,687 ",1,No,4,3
1387,28,No,Travel_Rarely,Sales,26,Graduate,Life Sciences,3,Male,Medium,Sales Executive,1,Married," $4,724 ",1,No,3,3
1389,31,Yes,Travel_Rarely,Research & Development,22,Masters,Medical,4,Male,High,Manufacturing Director,3,Married," $6,179 ",1,Yes,2,3
1390,39,No,Travel_Rarely,Sales,21,Masters,Life Sciences,1,Male,Medium,Sales Executive,4,Married," $6,120 ",3,Yes,4,3
1391,51,No,Travel_Frequently,Sales,2,Graduate,Marketing,2,Male,High,Sales Executive,2,Married," $10,596 ",2,No,3,3
1392,41,No,Travel_Frequently,Research & Development,22,Graduate,Life Sciences,4,Female,High,Research Scientist,4,Divorced," $5,467 ",3,Yes,2,3
1394,37,No,Travel_Rarely,Research & Development,4,SSC,Life Sciences,3,Male,High,Research Scientist,3,Married," $2,996 ",7,Yes,3,3
1395,33,No,Travel_Frequently,Sales,5,SSC,Life Sciences,2,Male,High,Sales Executive,4,Married," $9,998 ",6,No,4,3
1396,32,No,Travel_Rarely,Sales,2,SSC,Marketing,3,Male,High,Sales Executive,2,Married," $4,078 ",0,Yes,2,3
1397,39,No,Non-Travel,Research & Development,25,Intermediate,Life Sciences,3,Male,High,Healthcare Representative,3,Married," $10,920 ",3,No,3,4
1399,25,No,Travel_Rarely,Sales,18,SSC,Life Sciences,1,Male,Very High,Sales Executive,3,Married," $6,232 ",2,No,2,3
1401,52,No,Travel_Frequently,Research & Development,28,Intermediate,Medical,4,Female,Very High,Manufacturing Director,3,Married," $13,247 ",2,Yes,2,3
1402,43,No,Travel_Rarely,Research & Development,6,Graduate,Medical,1,Female,Medium,Research Scientist,3,Single," $4,081 ",1,Yes,1,3
1403,27,No,Travel_Rarely,Sales,10,Graduate,Marketing,4,Female,Medium,Sales Executive,4,Married," $5,769 ",1,Yes,3,3
1405,27,Yes,Travel_Rarely,Research & Development,17,Masters,Life Sciences,4,Female,High,Research Scientist,3,Single," $2,394 ",1,Yes,3,3
1407,26,No,Travel_Rarely,Research & Development,2,SSC,Medical,1,Male,Medium,Research Scientist,4,Single," $3,904 ",0,No,3,3
1408,42,No,Travel_Rarely,Human Resources,10,Graduate,Human Resources,3,Female,High,Manager,1,Married," $16,799 ",0,No,3,3
1409,52,No,Travel_Rarely,Research & Development,8,Masters,Medical,3,Female,High,Laboratory Technician,1,Married," $2,950 ",9,No,1,3
1411,37,No,Travel_Rarely,Research & Development,11,Graduate,Medical,1,Female,High,Laboratory Technician,3,Single," $3,629 ",4,No,3,3
1412,35,No,Travel_Frequently,Research & Development,18,Intermediate,Life Sciences,3,Male,High,Manufacturing Director,4,Single," $9,362 ",2,No,3,3
1415,25,No,Travel_Rarely,Research & Development,1,Graduate,Technical Degree,1,Male,High,Laboratory Technician,4,Married," $3,229 ",4,No,2,3
1417,26,No,Travel_Rarely,Research & Development,7,Graduate,Medical,3,Male,Very High,Laboratory Technician,1,Single," $3,578 ",0,No,3,3
1419,29,No,Travel_Rarely,Human Resources,17,Graduate,Medical,2,Male,Medium,Human Resources,1,Single," $7,988 ",1,No,2,3
1420,49,Yes,Travel_Frequently,Research & Development,28,Intermediate,Life Sciences,1,Male,Medium,Laboratory Technician,1,Single," $4,284 ",3,No,3,4
1421,29,Yes,Travel_Frequently,Research & Development,14,SSC,Medical,3,Female,High,Healthcare Representative,4,Single," $7,553 ",0,Yes,3,3
1422,54,No,Travel_Rarely,Research & Development,1,Graduate,Medical,4,Female,High,Research Director,4,Single," $17,328 ",6,No,2,3
1423,58,No,Travel_Rarely,Research & Development,1,Graduate,Medical,4,Female,High,Research Director,1,Married," $19,701 ",3,Yes,3,4
1424,55,No,Travel_Rarely,Research & Development,1,Masters,Medical,2,Male,Very High,Research Director,4,Divorced," $14,732 ",2,No,4,3
1425,36,No,Travel_Rarely,Sales,3,Masters,Marketing,1,Female,High,Sales Executive,2,Single," $9,278 ",3,Yes,3,3
1427,31,Yes,Travel_Frequently,Sales,1,Masters,Life Sciences,2,Female,Low,Sales Representative,3,Single," $1,359 ",1,No,3,3
1428,30,No,Travel_Rarely,Sales,7,Masters,Marketing,4,Female,High,Sales Executive,1,Divorced," $4,779 ",7,No,3,3
1430,31,No,Travel_Rarely,Research & Development,8,Doctorate,Life Sciences,1,Female,High,Research Director,2,Single," $16,422 ",3,No,4,3
1431,34,No,Travel_Frequently,Research & Development,1,Masters,Medical,4,Male,High,Research Scientist,1,Divorced," $2,996 ",5,No,3,3
1433,31,Yes,Travel_Rarely,Research & Development,8,Graduate,Life Sciences,1,Female,Medium,Research Scientist,2,Single," $1,261 ",1,No,4,3
1434,27,No,Travel_Rarely,Research & Development,11,SSC,Life Sciences,2,Male,High,Laboratory Technician,1,Married," $2,099 ",0,No,4,3
1435,36,No,Travel_Rarely,Research & Development,4,Masters,Life Sciences,1,Male,Medium,Laboratory Technician,4,Single," $5,810 ",1,No,2,3
1436,36,No,Travel_Rarely,Sales,16,Masters,Marketing,3,Female,Medium,Sales Executive,1,Married," $5,647 ",4,No,2,3
1438,47,No,Travel_Rarely,Research & Development,1,Graduate,Technical Degree,1,Male,High,Research Scientist,4,Married," $3,420 ",7,No,2,3
1439,25,Yes,Travel_Rarely,Sales,9,Intermediate,Life Sciences,1,Male,Medium,Sales Representative,1,Married," $4,400 ",3,No,3,3
1440,37,No,Non-Travel,Research & Development,5,Intermediate,Technical Degree,3,Male,Very High,Laboratory Technician,3,Single," $3,500 ",0,No,1,3
1441,56,No,Travel_Rarely,Research & Development,1,Intermediate,Life Sciences,1,Female,High,Research Scientist,1,Married," $2,066 ",2,No,4,4
1443,47,No,Travel_Rarely,Research & Development,2,Masters,Medical,1,Female,High,Research Director,3,Married," $17,169 ",3,No,4,3
1445,24,No,Travel_Rarely,Sales,4,SSC,Medical,4,Female,High,Sales Executive,3,Married," $4,162 ",1,Yes,3,3
1446,32,No,Travel_Rarely,Sales,7,Doctorate,Marketing,4,Male,High,Sales Executive,4,Married," $9,204 ",4,No,2,3
1447,34,No,Travel_Rarely,Research & Development,1,Graduate,Life Sciences,4,Female,Medium,Laboratory Technician,2,Married," $3,294 ",5,No,2,3
1448,41,No,Travel_Rarely,Research & Development,5,Doctorate,Medical,2,Male,Very High,Research Scientist,3,Married," $2,127 ",2,Yes,2,3
1449,40,No,Non-Travel,Research & Development,9,Masters,Medical,3,Male,High,Laboratory Technician,3,Divorced," $3,975 ",3,No,4,3
1453,31,No,Travel_Rarely,Sales,8,Intermediate,Life Sciences,1,Male,High,Sales Executive,4,Divorced," $10,793 ",1,No,3,3
1457,46,Yes,Travel_Rarely,Sales,9,Graduate,Marketing,1,Male,High,Sales Executive,4,Divorced," $10,096 ",4,No,4,3
1458,39,Yes,Non-Travel,Research & Development,2,Graduate,Life Sciences,1,Female,Medium,Laboratory Technician,1,Single," $3,646 ",2,Yes,4,4
1459,31,Yes,Travel_Frequently,Research & Development,1,Doctorate,Life Sciences,3,Female,Very High,Manufacturing Director,2,Single," $7,446 ",1,No,3,3
1460,45,No,Travel_Rarely,Research & Development,20,Graduate,Medical,2,Male,Low,Healthcare Representative,1,Divorced," $10,851 ",2,Yes,3,3
1461,31,No,Travel_Rarely,Human Resources,8,Intermediate,Medical,4,Female,Very High,Human Resources,2,Single," $2,109 ",9,No,3,3
1464,31,Yes,Travel_Frequently,Research & Development,2,Graduate,Life Sciences,2,Male,High,Laboratory Technician,4,Married," $3,722 ",6,Yes,1,3
1465,45,No,Travel_Rarely,Research & Development,29,Graduate,Technical Degree,2,Male,High,Manufacturing Director,4,Married," $9,380 ",4,Yes,4,3
1466,48,No,Travel_Rarely,Sales,7,Graduate,Marketing,3,Male,High,Sales Executive,1,Divorced," $5,486 ",4,No,3,3
1467,34,Yes,Travel_Rarely,Human Resources,9,Masters,Technical Degree,1,Female,High,Human Resources,3,Married," $2,742 ",1,No,3,3
1468,40,No,Non-Travel,Research & Development,8,SSC,Medical,4,Male,Medium,Research Director,2,Divorced," $13,757 ",2,No,3,3
1469,28,No,Travel_Rarely,Sales,5,Graduate,Medical,4,Male,High,Sales Executive,1,Single," $8,463 ",0,No,3,3
1471,44,No,Non-Travel,Research & Development,5,Graduate,Life Sciences,3,Male,Medium,Laboratory Technician,3,Single," $3,162 ",3,No,3,3
1472,53,No,Travel_Rarely,Research & Development,2,Graduate,Medical,4,Male,Very High,Research Director,2,Single," $16,598 ",4,No,2,3
1473,49,No,Travel_Rarely,Research & Development,5,Masters,Technical Degree,1,Male,High,Healthcare Representative,3,Married," $6,651 ",2,No,2,3
1474,40,No,Travel_Rarely,Research & Development,2,Graduate,Medical,3,Male,High,Research Scientist,3,Divorced," $2,345 ",2,No,4,3
1475,44,No,Travel_Rarely,Research & Development,20,Graduate,Life Sciences,4,Male,High,Research Scientist,2,Single," $3,420 ",1,No,2,3
1477,33,No,Travel_Frequently,Sales,7,Graduate,Medical,4,Male,High,Sales Executive,1,Married," $4,373 ",0,No,3,3
1478,34,No,Travel_Rarely,Sales,3,Graduate,Medical,4,Male,Low,Sales Executive,1,Single," $4,759 ",3,No,3,3
1479,30,No,Travel_Rarely,Sales,16,SSC,Life Sciences,4,Male,High,Sales Executive,3,Married," $5,301 ",8,No,2,3
1480,42,No,Travel_Frequently,Research & Development,9,Intermediate,Medical,1,Female,High,Laboratory Technician,4,Single," $3,673 ",1,No,3,3
1481,44,No,Travel_Frequently,Sales,1,Doctorate,Marketing,1,Female,High,Sales Executive,3,Married," $4,768 ",7,No,2,3
1482,30,No,Non-Travel,Research & Development,7,Graduate,Technical Degree,3,Male,High,Research Scientist,3,Divorced," $1,274 ",1,No,2,3
1483,57,No,Travel_Rarely,Research & Development,1,Intermediate,Life Sciences,2,Male,Very High,Research Scientist,3,Married," $4,900 ",0,No,2,4
1484,49,No,Travel_Rarely,Research & Development,7,Masters,Life Sciences,3,Male,High,Healthcare Representative,2,Divorced," $10,466 ",3,No,3,3
1485,34,No,Travel_Frequently,Research & Development,15,Graduate,Medical,2,Male,High,Research Director,1,Divorced," $17,007 ",7,No,2,3
1486,28,Yes,Travel_Frequently,Sales,1,Graduate,Technical Degree,1,Male,High,Sales Representative,3,Married," $2,909 ",3,No,4,3
1487,29,Yes,Travel_Frequently,Sales,13,Graduate,Technical Degree,1,Female,High,Sales Executive,2,Single," $5,765 ",5,No,1,3
1489,34,Yes,Travel_Rarely,Sales,24,Masters,Medical,1,Female,Medium,Sales Executive,2,Single," $4,599 ",0,Yes,4,4
1492,35,No,Travel_Rarely,Sales,7,SSC,Life Sciences,4,Male,High,Sales Representative,3,Married," $2,404 ",1,No,3,3
1494,24,Yes,Travel_Frequently,Research & Development,9,Graduate,Medical,2,Male,High,Laboratory Technician,1,Single," $3,172 ",2,Yes,2,3
1495,24,No,Non-Travel,Sales,13,Intermediate,Life Sciences,4,Female,High,Sales Representative,2,Married," $2,033 ",1,No,3,3
1496,44,No,Travel_Frequently,Research & Development,2,SSC,Medical,2,Male,High,Manufacturing Director,3,Single," $10,209 ",5,Yes,2,3
1497,29,No,Travel_Rarely,Sales,19,Graduate,Life Sciences,3,Male,Medium,Sales Executive,3,Divorced," $8,620 ",1,No,3,3
1499,30,No,Travel_Rarely,Human Resources,1,Graduate,Life Sciences,3,Male,High,Human Resources,3,Divorced," $2,064 ",0,No,4,4
1501,55,No,Travel_Rarely,Research & Development,4,Masters,Life Sciences,4,Male,High,Healthcare Representative,3,Married," $4,035 ",0,Yes,3,3
1502,33,No,Travel_Rarely,Research & Development,4,Masters,Medical,1,Female,Medium,Laboratory Technician,2,Married," $3,838 ",8,No,3,3
1503,47,No,Travel_Rarely,Sales,14,Graduate,Medical,3,Female,High,Sales Executive,3,Married," $4,591 ",3,Yes,2,3
1504,28,Yes,Travel_Frequently,Research & Development,2,Intermediate,Medical,3,Male,Medium,Laboratory Technician,1,Single," $2,561 ",7,No,2,3
1506,28,No,Travel_Rarely,Research & Development,1,Graduate,Life Sciences,1,Male,Medium,Research Scientist,3,Divorced," $1,563 ",1,No,1,3
1507,28,No,Travel_Frequently,Sales,7,Graduate,Life Sciences,3,Male,High,Sales Executive,1,Single," $4,898 ",0,No,3,3
1509,49,No,Travel_Rarely,Research & Development,3,Intermediate,Medical,3,Female,Medium,Laboratory Technician,1,Married," $4,789 ",4,No,3,4
1513,29,No,Travel_Frequently,Research & Development,2,SSC,Life Sciences,4,Female,High,Laboratory Technician,2,Married," $3,180 ",0,No,3,3
1514,28,No,Travel_Rarely,Research & Development,29,SSC,Life Sciences,3,Male,Low,Manufacturing Director,2,Married," $6,549 ",1,No,2,3
1515,33,No,Travel_Rarely,Research & Development,8,Doctorate,Life Sciences,4,Male,High,Healthcare Representative,3,Single," $6,388 ",2,Yes,3,3
1516,32,No,Travel_Rarely,Research & Development,10,Graduate,Medical,3,Male,High,Manager,4,Single," $11,244 ",2,No,4,4
1520,54,No,Travel_Frequently,Research & Development,11,Masters,Medical,2,Female,High,Manager,4,Divorced," $16,032 ",3,No,3,4
1522,29,Yes,Travel_Rarely,Research & Development,1,Masters,Technical Degree,1,Male,Medium,Research Scientist,1,Single," $2,362 ",6,No,1,3
1523,44,No,Travel_Rarely,Research & Development,28,Graduate,Life Sciences,4,Male,High,Research Director,1,Married," $16,328 ",3,No,4,3
1525,39,No,Travel_Rarely,Research & Development,6,Graduate,Life Sciences,2,Female,High,Manufacturing Director,2,Single," $8,376 ",4,No,3,3
1527,46,No,Travel_Rarely,Sales,3,Graduate,Life Sciences,3,Female,High,Manager,2,Married," $16,606 ",8,No,4,3
1529,35,No,Travel_Rarely,Research & Development,16,Graduate,Life Sciences,4,Female,Medium,Healthcare Representative,2,Single," $8,606 ",1,No,1,3
1533,23,No,Travel_Rarely,Research & Development,20,SSC,Life Sciences,1,Male,High,Laboratory Technician,3,Single," $2,272 ",0,No,3,3
1534,40,Yes,Travel_Rarely,Research & Development,9,Masters,Life Sciences,4,Male,High,Laboratory Technician,1,Single," $2,018 ",3,No,1,3
1535,34,No,Travel_Rarely,Sales,1,Graduate,Technical Degree,4,Male,Medium,Sales Executive,3,Married," $7,083 ",1,Yes,3,3
1537,31,Yes,Travel_Frequently,Research & Development,3,Graduate,Life Sciences,4,Female,High,Research Scientist,3,Single," $4,084 ",1,No,1,3
1539,50,No,Travel_Frequently,Research & Development,22,Doctorate,Medical,3,Male,Low,Research Director,4,Single," $14,411 ",1,Yes,3,3
1541,34,No,Travel_Rarely,Sales,7,Intermediate,Technical Degree,2,Male,High,Sales Representative,3,Married," $2,308 ",0,Yes,3,4
1542,42,No,Travel_Rarely,Research & Development,2,Graduate,Medical,3,Male,Medium,Laboratory Technician,2,Married," $4,841 ",4,No,3,3
1543,37,No,Travel_Rarely,Research & Development,13,Graduate,Medical,1,Male,High,Research Scientist,4,Married," $4,285 ",1,No,3,3
1544,29,No,Travel_Rarely,Research & Development,8,SSC,Medical,3,Female,Low,Healthcare Representative,1,Married," $9,715 ",3,No,3,3
1545,33,No,Travel_Rarely,Research & Development,25,Graduate,Life Sciences,4,Male,Medium,Manufacturing Director,2,Single," $4,320 ",1,No,3,3
1546,45,No,Travel_Rarely,Research & Development,28,Graduate,Technical Degree,4,Male,High,Research Scientist,4,Married," $2,132 ",4,No,3,4
1547,42,No,Travel_Frequently,Research & Development,2,Graduate,Life Sciences,4,Male,High,Healthcare Representative,4,Married," $10,124 ",2,Yes,1,3
